compound_id	num_recognized_nodes	iso_class_idx
PNPdb04444	14	2588
PNPdb04445	8	2589
NOR00544	8	2590
PNPdb03118	6	1715
NOR00545	8	2591
NPA002535	5	455
PNPdb03117	13	2592
PNPdb04448	14	2593
PNPdb03119	2	2594
PNPdb04449	8	27
BGC0001006.2	0	441
BGC0001006.1	0	155
NOR00549	7	2595
BGC0001006.0	0	441
BGC0002119.1	0	155
BGC0002119.0	0	155
BGC0001006.3	0	155
BGC0002955.0	4	2596
PNPdb04460	12	2597
PNPdb04461	8	419
PNPdb03130	5	1930
PNPdb03132	8	2561
PNPdb04464	4	2598
PNPdb04465	8	419
PNPdb04462	15	111
PNPdb03133	6	2599
NPA003830	6	2600
PNPdb03125	5	2500
PNPdb04457	13	2015
PNPdb04458	8	419
PNPdb03127	6	368
PNPdb04455	4	528
NOR00510	2	2601
NPA002500	4	2602
NPA003831	20	2603
PNPdb03126	4	2604
PNPdb04456	10	2605
NOR00511	2	2606
NOR00512	2	2607
PNPdb03128	4	2608
NPA002505	5	326
PNPdb04459	8	27
NOR00515	7	2609
NOR00516	7	2610
NPA002506	2	1482
NOR00517	7	2611
NOR00518	7	2612
NOR00519	8	2613
NPA015814	6	587
NPA015815	6	2614
PNPdb04471	9	2615
PNPdb03141	7	1728
NPA015819	6	2616
PNPdb03140	10	2617
PNPdb04470	9	1783
PNPdb03143	11	2618
PNPdb04475	14	2619
BGC0000382.0	1	2620
PNPdb03142	11	2621
PNPdb03145	6	1715
PNPdb04473	15	1786
PNPdb03144	13	2622
PNPdb04474	15	2623
NPA018093	6	2624
PNPdb03136	9	2625
PNPdb04468	15	344
PNPdb03135	7	2626
PNPdb04469	14	2627
NOR00520	7	2628
PNPdb04466	10	1048
NOR00521	8	507
PNPdb03137	9	2026
NOR00522	8	2629
NOR00523	7	2630
BGC0001807.0	5	1353
NOR00524	7	2631
NPA003847	2	1290
BGC0001807.1	5	2632
NOR00525	7	897
NOR00526	7	2633
NOR00527	7	2634
NPA002517	10	2635
NPA015888	7	2636
NPA014558	8	2637
NPA025208	9	2638
PNPdb03150	3	844
PNPdb04482	14	2639
NPA025209	9	2640
NPA025206	5	2641
PNPdb04480	8	419
NPA025207	9	2642
NPA027868	3	2643
PNPdb03151	4	2644
PNPdb04481	8	1427
NOR00580	6	2645
NPA001240	8	1532
NPA025204	5	1040
NPA027867	3	2646
PNPdb04486	8	2647
NOR00581	6	2648
NPA025205	5	2649
NPA027866	3	2650
PNPdb03153	4	2651
PNPdb04487	8	2652
NPA002574	2	2653
PNPdb03156	5	2654
NOR00583	6	2655
NPA025203	5	2656
PNPdb03155	6	2657
PNPdb04485	8	2658
NPA025211	9	2659
PNPdb03147	4	2660
PNPdb04479	8	27
NPA003895	3	2661
NPA025212	9	2662
PNPdb03146	2	2663
NOR00575	7	2664
PNPdb03149	3	2665
PNPdb04477	14	2666
NOR00576	7	2667
NPA025210	9	2668
PNPdb04478	8	2669
NOR00577	7	2670
NPA003899	12	2671
NPA015895	6	989
NPA015876	7	2672
PNPdb04490	14	2673
PNPdb03161	4	2674
BGC0001379.0	0	2675
PNPdb04494	8	419
PNPdb03163	7	388
PNPdb04491	8	27
PNPdb03162	8	2676
PNPdb03165	10	1011
PNPdb04497	8	1427
PNPdb03164	7	1174
PNPdb04498	13	2677
NPA027854	10	2678
PNPdb03167	7	1789
PNPdb03166	9	2679
NOR00584	6	1802
NPA001244	7	2680
PNPdb03158	6	2681
PNPdb03157	6	1881
NPA027860	7	2682
PNPdb04489	12	2683
NPA015883	6	1639
NPA014535	7	1654
BGC0001113.0	3	2684
NPA014536	7	498
BGC0001113.1	0	155
NPA015869	4	1886
PNPdb03170	11	2685
NPA014539	8	2686
PNPdb03172	2	1706
PNPdb03171	2	2687
PNPdb03173	3	2688
PNPdb03176	3	2689
PNPdb03175	6	2690
NOR00560	9	2691
PNPdb03178	3	2692
NOR00561	11	2693
NPA002551	18	2694
NPA003882	2	2695
PNPdb03169	11	2696
PNPdb03168	11	2697
PNPdb04499	13	2698
BGC0003005.3	4	2699
NOR00555	5	2700
NPA001215	7	1361
BGC0003005.2	4	2701
BGC0003005.1	4	2702
BGC0003005.0	4	2699
NPA015871	2	2703
NPA015872	2	2704
NPA014521	2	802
PNPdb00907	6	2705
NPA014522	2	395
PNPdb00908	4	1545
PNPdb00909	6	2706
NPA014524	3	2707
PNPdb03181	7	2708
PNPdb03180	5	2709
PNPdb03183	6	2710
PNPdb03185	4	2674
PNPdb03184	3	2171
PNPdb03187	5	2711
NOR00570	11	2164
NPA002560	4	2712
PNPdb03186	7	2713
PNPdb03189	7	2714
NOR00562	11	1231
NPA003885	6	1897
NOR00563	11	1285
NPA002553	3	392
PNPdb03179	5	2715
NOR00564	11	1333
NOR00565	12	2716
NOR00568	12	2717
NOR00569	12	2718
PNPdb00900	2	2719
NPA013206	2	2719
PNPdb00901	4	2720
NPA013205	8	2721
PNPdb00902	4	2722
PNPdb00903	4	2723
NPA013203	2	2724
NPA015860	13	2725
PNPdb00904	4	2433
NPA013201	2	590
PNPdb00906	4	2726
NPA012296	3	2727
PNPdb03070	9	2728
PNPdb03073	9	2729
PNPdb03074	7	964
NOR00140	7	1531
PNPdb03077	11	2730
PNPdb03076	9	618
PNPdb03079	8	419
PNPdb03069	5	2731
NOR00137	7	63
PNPdb00808	7	2732
PNPdb00809	8	2733
PNPdb03080	10	2734
BGC0001437.0	2	2472
PNPdb03082	6	1715
PNPdb03081	11	2735
PNPdb03084	4	2736
PNPdb03083	14	2737
PNPdb03086	2	2738
NOR01481	5	2739
PNPdb03085	5	2740
BGC0002609.0	1	1470
NOR01482	18	2741
PNPdb03088	2	2742
NOR00154	7	1494
PNPdb03089	6	2482
NPA007704	10	1232
PNPdb00800	3	1312
BGC0000417.0	4	2743
PNPdb00801	5	2744
PNPdb00802	3	2745
BGC0000287.0	0	159
PNPdb00803	4	2746
PNPdb00804	3	474
PNPdb00805	4	2248
PNPdb00806	6	1060
PNPdb00807	4	2747
PNPdb00819	8	2748
PNPdb03091	6	2749
BGC0001424.0	5	2739
PNPdb03093	5	396
PNPdb03092	6	2750
PNPdb03095	7	2751
PNPdb03094	5	2434
PNPdb03097	2	799
PNPdb03096	5	2752
BGC0002479.0	1	2753
BGC0002226.1	0	159
NPA000294	4	2754
BGC0002479.1	1	2755
BGC0002226.0	1	2756
NOR00121	7	178
NOR00111	7	1508
NOR00112	7	2245
NPA000288	5	2757
NOR00113	7	2758
NPA025594	3	2759
NPA025595	3	2760
NPA025592	3	2761
NOR00116	7	1683
NPA025593	3	2761
NPA025591	3	2761
PNPdb00810	7	2762
PNPdb00811	5	2763
PNPdb00812	6	1188
PNPdb00813	2	2764
PNPdb00814	5	1977
PNPdb00815	3	2765
NPA013599	4	1262
PNPdb00817	7	258
BGC0000034.0	1	2766
NPA012281	4	271
NOR01460	8	2767
NPA025578	5	2768
NOR01461	8	2767
NPA025579	5	2768
NPA025576	5	2769
NPA025577	5	2770
NPA000299	2	2771
NOR00125	7	2772
NOR00128	7	83
NOR01459	8	2767
PNPdb00821	7	2773
PNPdb00822	8	2774
PNPdb00823	8	1389
PNPdb00824	6	348
PNPdb00826	11	566
PNPdb00827	11	2775
NPA019726	4	2776
NPA019724	20	2777
NPA020717	8	287
NPA020711	10	295
NPA020713	2	2778
NPA020714	2	2778
NPA007743	6	1639
BGC0000394.0	1	2779
NPA006404	7	2780
NPA007735	9	1481
NPA006407	2	2781
PNPdb00833	5	2782
PNPdb00835	3	2783
PNPdb00836	3	2784
BGC0002359.0	1	2785
PNPdb00837	5	451
NPA019734	13	2786
PNPdb00838	5	2787
PNPdb00839	4	2788
NPA020702	3	2789
NPA007753	8	2561
NPA007745	11	860
PNPdb00840	3	2790
PNPdb00842	6	161
PNPdb00843	7	2791
PNPdb00844	5	2792
PNPdb00845	7	498
PNPdb00846	7	2793
PNPdb00847	6	2794
PNPdb00848	7	462
PNPdb00849	3	2795
NPA019709	2	2796
NOR00160	7	2797
NPA007715	4	2798
NOR01487	13	2799
NOR01488	13	2800
PNPdb00850	8	1389
NOR00159	7	2020
PNPdb00851	9	2801
PNPdb00852	11	566
PNPdb00853	13	2802
PNPdb00854	7	2803
PNPdb00855	11	439
PNPdb00857	9	2129
PNPdb00858	9	1655
PNPdb00859	8	2428
BGC0001019.0	4	268
BGC0002693.0	11	1740
BGC0002239.2	0	2804
BGC0002239.1	0	2804
NOR00166	8	2805
NOR01497	4	2806
BGC0000955.0	3	116
BGC0001544.0	0	190
NPA024297	6	2807
PNPdb00862	4	2808
PNPdb00863	4	2809
PNPdb00864	3	2810
PNPdb00865	4	2811
PNPdb00866	5	2812
PNPdb00867	2	1616
PNPdb00868	5	1605
PNPdb00869	7	2813
NPA018439	6	970
NPA007780	7	2814
NPA007783	5	2815
NPA007787	2	794
BGC0000968.0	0	1082
NPA005124	3	2816
PNPdb00870	7	1518
PNPdb00872	5	2817
PNPdb00874	8	2818
PNPdb00875	6	2819
PNPdb00876	9	1476
NPA018442	2	796
PNPdb00878	8	1389
PNPdb00879	6	2820
BGC0002440.0	5	2821
BGC0002440.1	4	2822
NPA019758	6	2284
BGC0002440.2	4	2822
BGC0002440.3	5	2821
NPA020747	4	528
NPA020740	4	1743
NPA006463	2	2823
PNPdb00890	9	2824
BGC0000968.1	1	2825
PNPdb00880	10	79
PNPdb00881	8	2460
PNPdb00882	9	784
NPA006458	8	571
PNPdb00883	9	2826
PNPdb00884	13	2827
PNPdb00889	11	2392
NPA019760	7	866
NPA018433	7	500
NPA019764	5	837
NPA020733	18	2828
BGC0000332.0	6	1639
NPA007759	11	2829
PNPdb00891	11	2830
PNPdb00892	14	2831
PNPdb00893	10	2832
PNPdb00894	14	1586
PNPdb00895	8	2428
PNPdb00898	5	2833
PNPdb00899	3	2834
NPA019736	6	943
BGC0001187.0	0	159
BGC0002048.0	7	2835
BGC0002048.1	8	2836
NPA005108	10	2837
NPA007769	6	2838
NPA007768	3	2839
NPA006436	20	2840
BGC0002884.0	0	159
BGC0003042.0	0	1131
NPA005166	9	2028
NPA005167	6	2841
NPA005168	7	112
BGC0000465.2	2	2842
BGC0000465.1	2	2843
BGC0000465.3	2	2842
BGC0002871.4	4	2844
NPA018483	2	2845
BGC0001054.1	1	2846
BGC0001054.0	1	2847
BGC0002871.0	6	2848
BGC0002871.1	6	2848
BGC0002871.2	6	2849
BGC0002871.3	6	2850
BGC0000465.0	2	2843
NPA017139	2	2851
NPA018459	6	2852
NPA005141	14	1329
BGC0001842.0	11	2082
NPA019795	3	2853
NPA018463	5	1577
NPA019799	18	2854
NPA018466	2	974
NPA017118	6	2553
BGC0002466.0	4	2855
NPA006486	2	2856
NPA005153	2	2857
NPA005158	6	2858
NPA006489	5	2815
NPA005149	11	2859
BGC0001041.0	0	159
NPA018450	9	2860
NPA018453	6	2861
NPA017123	9	2862
NPA019783	11	2863
BGC0000452.0	10	2864
BGC0001365.0	1	2865
BGC0001365.1	0	2866
BGC0001365.2	0	2866
BGC0001112.0	0	159
BGC0003161.5	1	2120
BGC0003161.3	0	159
BGC0003161.4	1	2120
BGC0003161.1	0	159
BGC0003161.2	2	1022
BGC0003161.0	0	159
NPA017072	8	2867
NPA002801	6	2868
NPA017074	7	2869
NPA005090	6	2870
NPA005095	7	2569
BGC0001628.0	8	2871
NPA005097	6	33
NPA002810	7	2872
NPA018393	6	2873
NPA017068	12	2874
NPA018397	7	2875
BGC0000359.0	10	2876
NPA005062	2	2877
BGC0000359.2	9	2878
NPA006392	6	2879
NPA029031	2	884
BGC0000359.1	10	2880
NPA029032	2	884
NPA029033	2	1761
NPA020699	2	2881
BGC0002418.0	7	1556
NPA020692	10	544
NPA020693	10	544
NPA029038	7	1640
NPA005069	10	65
BGC0000466.0	0	2882
BGC0000991.0	0	2883
BGC0002275.1	0	441
NPA020689	7	2131
BGC0002275.0	0	441
NPA020685	3	1825
NPA020686	3	2884
BGC0001890.0	7	2885
BGC0001890.1	7	2885
BGC0001890.2	7	2885
BGC0001890.3	7	2885
NPA029027	2	2886
NPA005079	5	353
NPA020683	2	2887
NPA020691	10	546
NPA017041	14	1296
NPA014833	7	2888
NPA026819	11	2889
BGC0002035.1	0	190
BGC0002288.0	3	1562
BGC0002035.0	0	190
BGC0000333.0	3	1367
BGC0002288.1	2	1568
BGC0002035.2	0	190
NPA002842	7	862
NPA001517	7	172
NPA001519	5	2429
BGC0001352.0	0	159
NPA026803	4	2890
NPA026802	5	2891
NPA026801	6	2892
NPA026800	5	2893
NPA002853	7	2894
NPA002852	5	2500
NPA002855	5	2895
NPA013509	2	590
NPA013508	7	1686
NPA002859	6	161
NPA013505	6	2896
NPA001529	9	2028
BGC0001900.0	0	2897
NPA014810	11	336
BGC0002765.1	9	2898
BGC0002765.0	9	2898
BGC0002765.2	8	2899
PNPdb04300	10	2900
NPA002824	5	2901
BGC0001628.1	8	2902
NPA017098	18	2903
NPA029060	6	1135
BGC0000346.0	4	2904
NPA029061	6	2905
NPA029062	6	2906
NPA014808	12	2907
PNPdb04310	11	2908
NPA014809	2	722
PNPdb04311	11	2909
PNPdb04303	13	2910
PNPdb04304	12	2258
PNPdb04301	11	2911
PNPdb04302	13	2912
PNPdb04307	12	2913
PNPdb04308	11	2914
BGC0002632.1	3	2915
NPA001503	7	2916
PNPdb04305	6	973
PNPdb04306	13	2917
BGC0002632.0	3	2915
PNPdb04309	3	2918
PNPdb04321	10	2919
NPA001560	13	2920
NPA002890	2	2921
PNPdb04322	9	2922
NPA001552	7	498
NPA024200	5	2923
PNPdb04315	13	2369
PNPdb04312	11	834
NOR01500	7	2924
PNPdb04313	11	2925
NPA001556	6	2926
PNPdb04318	10	175
NPA000226	5	2927
PNPdb04316	11	2928
NPA013538	7	1638
NOR01507	9	1895
NPA012205	7	2780
NOR01508	9	1895
NPA012203	8	1879
BGC0001018.0	7	2929
NPA013550	2	1184
NPA014866	4	2930
PNPdb03000	5	280
PNPdb04332	12	1065
PNPdb04333	10	2931
PNPdb03001	14	2932
PNPdb04325	12	2933
PNPdb04326	6	2934
PNPdb04324	10	2935
PNPdb04329	7	2936
BGC0001806.0	19	2489
PNPdb04328	11	2937
NOR01516	9	1328
NOR01517	5	2938
NOR01519	6	2542
NPA014853	3	2939
BGC0002512.2	6	779
BGC0002512.1	6	2940
NPA014857	6	1398
BGC0002512.0	6	2941
PNPdb04340	10	175
PNPdb03011	2	2942
PNPdb04343	11	2943
PNPdb03010	4	1110
PNPdb04344	12	2944
PNPdb03013	5	2945
PNPdb04341	10	175
NPA026830	2	2946
PNPdb04342	14	2947
PNPdb04336	3	2487
PNPdb03003	3	581
PNPdb04337	12	466
PNPdb03006	2	1504
PNPdb04334	9	2948
PNPdb03005	5	2949
NPA001535	4	2950
PNPdb04338	13	2951
NPA013513	4	1679
NPA026829	18	2952
NPA014846	18	2953
NPA026828	20	2954
NPA026827	20	2955
PNPdb04350	9	2956
PNPdb04351	10	2957
PNPdb03020	6	2958
NPA026823	5	2959
NPA026822	5	2959
PNPdb03022	7	2960
PNPdb04354	10	2961
NPA026821	6	2962
PNPdb03021	6	33
PNPdb04355	12	2213
PNPdb03024	5	2731
PNPdb04352	14	2963
NPA001551	7	1190
PNPdb03023	3	1159
PNPdb04353	5	1658
NPA001541	6	1400
PNPdb04347	8	2964
PNPdb03014	5	2965
PNPdb04348	14	2966
PNPdb03017	6	2967
PNPdb03016	5	911
NPA001545	11	2968
PNPdb03019	6	2969
PNPdb03018	4	2970
PNPdb04349	8	2971
BGC0001005.2	9	2972
BGC0001005.1	9	2973
BGC0001005.0	9	2972
NPA013524	5	2434
BGC0001796.0	5	2974
NPA012253	5	2975
PNPdb04361	10	2537
PNPdb04362	12	594
NPA024238	2	2976
PNPdb03031	6	369
NPA000271	3	392
NPA024239	2	2976
PNPdb03030	2	643
NPA024236	3	1099
PNPdb03033	10	2977
PNPdb04365	12	2978
NPA024237	2	2976
PNPdb03032	8	2979
PNPdb03035	9	1783
PNPdb04363	13	2980
NOR00220	7	327
PNPdb03034	10	2837
BGC0002810.0	5	1412
NOR00210	3	1002
NPA025574	5	2457
PNPdb03026	7	2981
PNPdb04358	4	2982
NOR00211	7	462
NPA025575	5	2770
PNPdb04359	11	2983
NPA024241	3	1099
PNPdb03028	8	1163
BGC0002810.1	5	1412
NPA024242	2	2976
NPA025573	5	2457
PNPdb03027	9	1902
PNPdb04357	8	2984
NPA024240	2	2985
PNPdb03029	9	2729
NOR01549	1	2986
NPA013575	19	2987
NPA012261	11	2988
NPA013592	6	2989
BGC0001125.0	9	790
BGC0001125.3	9	2990
PNPdb04372	14	2991
PNPdb04373	14	2992
BGC0001125.1	9	2993
PNPdb03042	16	2994
BGC0001125.2	9	784
PNPdb03041	14	2995
PNPdb04371	12	2996
PNPdb04376	3	1159
NPA000284	3	2997
PNPdb04377	14	2998
NOR00230	11	2999
NOR01561	18	3000
PNPdb04374	10	2961
NOR00231	11	2775
PNPdb04375	14	3001
NOR00221	7	875
NOR01552	6	3002
NOR00222	8	1478
NPA025564	9	3003
PNPdb03036	12	1090
PNPdb04367	12	3004
PNPdb03038	11	3005
PNPdb04368	12	2517
NOR00226	10	224
NOR00228	11	3006
NPA012256	12	3004
PNPdb03051	3	3007
PNPdb04383	11	3008
PNPdb03050	3	3009
PNPdb04384	11	3010
PNPdb04381	14	3011
PNPdb03052	2	3012
PNPdb04382	14	3013
PNPdb03055	5	3014
PNPdb04387	14	3015
PNPdb04388	11	3016
PNPdb03057	5	2434
PNPdb04385	11	3017
NPA026874	2	3018
PNPdb04386	13	3019
PNPdb03048	2	1504
NOR01520	6	2542
PNPdb03047	5	749
NOR01521	6	2542
PNPdb04378	14	3020
NOR01525	5	311
NPA012225	2	347
NPA012242	2	590
NPA012241	11	3021
PNPdb04391	10	2537
PNPdb03060	6	1525
PNPdb03062	6	3022
PNPdb04394	13	2725
NPA025539	3	3023
PNPdb03061	6	3024
PNPdb04395	14	3025
PNPdb04392	14	3026
PNPdb03063	6	2600
PNPdb04393	14	3027
PNPdb03066	6	3028
PNPdb04398	7	3029
PNPdb03065	7	3030
PNPdb04399	7	3031
PNPdb03068	6	1639
PNPdb04396	8	3032
NOR01540	10	3033
NPA000264	13	3034
PNPdb03067	3	1159
PNPdb04397	14	3035
NPA001585	5	3036
PNPdb03059	6	1525
NOR01531	6	1559
PNPdb03058	5	2965
PNPdb04389	11	3037
NOR01534	10	3038
NOR00209	2	3039
NPA012238	2	3040
NPA012237	3	1024
NPA014891	6	3041
NPA012235	4	3042
PNPdb04281	9	3043
PNPdb04284	10	1819
NOR00260	7	360
PNPdb04283	10	3044
NOR00261	6	3045
PNPdb04288	10	1790
NOR00262	6	1741
PNPdb04289	11	3046
NOR00263	6	3047
NPA025488	6	3048
PNPdb04286	13	3049
NOR00264	6	575
NPA000198	11	3050
NPA025489	8	3051
PNPdb04287	10	3052
NOR00254	6	3053
NOR00255	6	2300
NOR00256	6	527
PNPdb04279	12	1095
NOR00257	6	3054
BGC0002071.3	8	3055
NOR00258	6	3056
BGC0002071.2	8	3057
NOR00259	7	3058
BGC0002071.1	8	3055
BGC0002071.0	8	3057
BGC0000429.0	9	708
BGC0000309.0	9	3059
NPA008909	3	3060
NPA012187	5	2325
PNPdb04291	6	3061
PNPdb04292	9	3062
NPA012182	7	1534
PNPdb04290	12	996
BGC0000429.1	9	3063
PNPdb04296	7	86
BGC0001040.0	1	3064
NOR00270	6	3065
NPA008920	4	3066
PNPdb04293	11	3067
NOR00271	6	2958
PNPdb04294	10	3068
NOR00272	6	1711
PNPdb04299	13	3069
NOR00274	6	3070
PNPdb04297	11	3071
NOR00275	6	3072
PNPdb04298	7	2341
NOR01596	14	3073
NPA025486	6	3074
NOR00266	6	3075
NOR01597	14	3076
NPA025487	6	3077
NOR00267	6	1641
NPA025484	6	3078
NPA025485	6	3079
NOR00269	6	3080
NPA008912	2	3081
NPA008913	8	3082
NPA012153	7	3083
NPA000170	10	3084
NOR01570	9	3085
NPA000174	9	3086
NPA026799	5	3087
NOR00241	11	3088
NPA025466	4	3089
NPA026798	4	3090
NOR00242	11	3091
NPA025467	4	3092
BGC0000299.9	5	456
NOR00232	11	3093
BGC0000299.8	5	456
NOR00233	11	3094
BGC0000299.7	5	456
NOR00234	11	3095
BGC0000299.6	5	456
NOR00235	11	3096
BGC0000299.5	5	455
BGC0000299.4	5	455
NOR00237	11	1035
BGC0000299.3	5	455
BGC0000299.2	5	455
NOR00239	11	3097
BGC0000299.1	5	455
BGC0000299.0	5	455
NPA013479	2	796
NPA013478	2	799
NPA013497	3	3098
NPA012161	8	953
NPA000180	9	1328
NPA025459	3	3099
NOR00250	6	3100
NPA000184	6	2338
NOR00251	6	1676
NOR00252	6	393
NOR01583	12	1445
NOR00253	6	3101
NOR01584	11	1782
NOR00243	16	1501
NPA025464	4	3102
NPA025465	4	3103
NOR00245	16	3104
NPA025462	4	3105
NPA025463	4	3106
NPA025460	3	3107
NPA025461	3	3108
NOR00249	10	2291
BGC0001569.0	6	3109
PNPdb00700	3	3110
BGC0000416.2	5	3111
PNPdb00701	6	3112
BGC0000416.1	4	3113
PNPdb00702	3	844
BGC0000416.0	4	1456
PNPdb00704	5	3114
NPA012158	16	3115
NPA013488	6	2247
PNPdb00707	5	3116
NPA021928	15	3117
NPA021927	15	3118
BGC0001423.0	5	2739
BGC0003069.0	7	3119
BGC0003069.1	6	3120
BGC0003069.2	7	3121
BGC0003069.3	6	3122
BGC0002227.3	0	159
BGC0002227.0	0	159
BGC0002227.2	0	159
BGC0002227.1	0	159
NOR00298	10	2864
NOR00299	10	3123
PNPdb00710	6	3124
PNPdb00711	7	247
PNPdb00714	8	3125
PNPdb00715	7	498
PNPdb00716	7	3126
NPA019613	5	458
PNPdb00718	6	3127
BGC0000954.0	0	2473
NPA007624	2	590
PNPdb00721	5	345
NPA007628	12	3128
NPA008958	2	3129
PNPdb00722	5	358
PNPdb00723	8	3130
PNPdb00724	10	3131
PNPdb00725	9	3132
PNPdb00726	11	3133
PNPdb00727	8	3134
PNPdb00728	8	831
PNPdb00729	9	3063
NPA021906	12	3135
BGC0002957.0	8	202
BGC0002957.2	9	3136
BGC0002957.1	9	296
NOR00280	2	3137
NOR00281	9	3138
NOR00282	9	3139
NPA008932	7	314
NOR00283	9	3140
BGC0000967.0	0	3141
NOR00285	9	3142
BGC0000967.1	0	3141
NOR00286	9	1644
NOR00276	6	2227
NOR00277	6	3143
NOR00278	6	813
NOR00279	5	1999
NPA008929	9	3144
PNPdb00730	10	3145
PNPdb00731	19	3146
PNPdb00733	3	809
PNPdb00734	3	929
PNPdb00736	5	966
BGC0002123.11	8	3147
PNPdb00737	4	1824
BGC0002107.0	7	3148
BGC0002123.10	8	3149
PNPdb00738	5	3150
BGC0002107.1	7	3151
NPA008940	7	3152
BGC0000153.0	0	159
NOR00294	2	3153
NOR00295	2	3154
NOR00296	11	3155
BGC0000967.2	0	3141
NOR00287	9	3156
BGC0000967.3	0	3141
NOR00289	8	3157
PNPdb00740	4	244
PNPdb00741	6	3158
NPA007608	2	3159
PNPdb00742	4	3160
PNPdb00743	6	3161
NPA007606	11	3162
PNPdb00744	3	3163
PNPdb00745	5	837
PNPdb00746	8	3164
PNPdb00747	8	3165
PNPdb00748	7	498
PNPdb00749	9	3166
NPA020638	3	3167
NPA005000	5	3168
NPA007663	7	3169
NPA008995	7	2773
NPA008996	2	3170
NPA008998	6	151
BGC0000331.0	7	654
PNPdb00750	8	3171
NPA006326	5	3172
PNPdb00751	10	2880
PNPdb00752	6	3173
NPA008989	6	3174
PNPdb00753	8	3175
PNPdb00755	10	3176
PNPdb00756	11	3177
PNPdb00759	9	3178
NPA018326	6	3179
BGC0002169.0	0	1082
NPA019638	11	2697
NPA020624	11	2937
NPA020626	3	3180
NPA006342	6	3181
BGC0002752.0	8	3182
NPA007671	15	3183
PNPdb00760	8	831
PNPdb00761	19	3146
PNPdb00763	2	3184
PNPdb00766	6	3185
PNPdb00767	4	1951
PNPdb00768	5	3186
PNPdb00769	5	966
BGC0001734.0	2	3187
PNPdb00780	7	258
NPA007638	7	1627
PNPdb00771	5	1343
PNPdb00772	5	3188
PNPdb00773	3	257
PNPdb00774	5	3189
NPA008967	3	1718
PNPdb00775	5	430
NPA008968	11	3190
PNPdb00776	6	3191
NPA006308	9	3192
PNPdb00777	7	3193
PNPdb00778	8	2762
NPA018300	2	2704
PNPdb00779	2	3194
NPA019632	9	3195
NPA020605	9	3196
BGC0002441.0	0	155
NPA020606	9	1660
NPA020602	8	2979
BGC0002441.1	0	155
NPA020603	8	2979
NPA020604	8	2979
NPA007651	4	550
PNPdb00790	9	3197
PNPdb00791	10	3198
NPA006318	13	3199
NPA007649	18	3200
PNPdb00781	8	3201
PNPdb00783	9	3202
PNPdb00784	5	1977
NPA008977	3	3203
PNPdb00785	6	3204
NPA008978	7	3205
PNPdb00787	8	1389
PNPdb00788	7	876
PNPdb00789	10	524
NPA006372	6	476
NPA006371	5	3206
NPA020676	11	3207
NPA020677	12	3208
BGC0001841.2	3	3209
BGC0001841.0	3	3210
BGC0001841.1	3	3211
PNPdb00792	8	3212
PNPdb00793	8	831
BGC0001329.0	3	849
PNPdb00796	3	3213
NPA019690	3	3214
NPA017030	5	3215
PNPdb00799	3	3216
NPA019697	2	3217
NPA005055	18	3218
NPA006386	3	3219
NPA021991	5	3220
NPA029004	2	3221
NPA021993	5	3222
NPA021992	5	3223
NPA017022	5	3224
NPA017023	7	3225
BGC0001449.0	0	1082
NPA018338	5	3226
NPA020656	7	3227
NPA020657	7	3227
NPA021984	3	3228
NPA020653	5	3229
NPA005020	6	1224
NPA005026	4	962
NPA005019	11	3230
NPA007679	8	1230
BGC0001053.0	4	1123
NPA017015	6	3022
NPA018348	8	3231
BGC0000464.1	13	2800
BGC0000464.0	13	2799
NPA019658	4	3232
NPA021979	5	3233
NPA021978	5	3234
NPA007698	11	2863
NPA006359	6	641
NPA019663	6	3235
BGC0000358.1	6	1278
BGC0000358.0	6	1224
BGC0000358.5	6	2509
BGC0000358.4	6	266
BGC0000358.3	6	699
BGC0000358.2	6	1318
NPA020598	3	3236
NPA006296	2	3237
NPA018280	13	3238
NPA018281	7	3239
BGC0001497.0	1	3240
NPA018288	9	3241
BGC0002779.1	10	230
BGC0002779.0	10	227
BGC0000990.0	0	1082
NPA020588	2	1550
NPA020584	2	3242
NPA018275	20	3243
NPA018276	11	3244
BGC0001111.0	0	3245
NPA006270	4	3106
NPA020578	9	3246
BGC0003162.0	1	2120
NPA019595	2	1220
NPA006281	3	3247
NPA006287	7	462
NPA020560	2	1564
NPA020561	3	3248
NPA019586	5	716
NPA018254	3	3249
NPA018257	2	3250
BGC0002419.1	5	3251
BGC0002419.0	5	3252
NPA002724	10	3253
BGC0000345.0	1	3254
NPA014703	2	3255
BGC0001231.0	3	1631
NPA001407	13	3256
NPA001409	6	3257
NPA002700	5	1777
NPA002702	6	161
NPA002704	10	365
BGC0001351.0	6	1464
BGC0001351.1	6	1466
BGC0001351.2	5	1467
NPA018291	2	1502
NPA018290	2	3258
BGC0002886.0	5	2042
NPA013420	7	3259
NPA026739	10	3260
PNPdb04200	8	3261
PNPdb04201	10	76
NPA002772	3	397
NPA002763	7	3152
NPA002767	2	2166
NPA013419	4	3262
NPA013418	4	3263
NOR01629	6	3264
NPA013413	7	498
BGC0002108.0	8	3265
NPA013412	2	3266
NPA014741	2	3267
NPA002780	5	3268
PNPdb04212	10	3269
NPA026721	8	3270
PNPdb04210	9	11
PNPdb04204	10	1493
NPA002773	7	969
PNPdb04205	11	1740
NOR00300	10	3271
PNPdb04202	11	3272
NOR00301	10	3273
PNPdb04203	10	3274
NPA002778	2	719
PNPdb04208	8	3275
